id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
AB718,Waiparous,,Alberta,CA,51.2828,-114.835,ardac,609.6,False
AB719,Walsh,,Alberta,CA,49.9472,-110.042,ardac,922.3,False
AB720,Wandering River,,Alberta,CA,55.1956,-112.475,ardac,948.4,False
AB721,Wanham,,Alberta,CA,55.7375,-118.385,ardac,645.7,False
AB722,Warburg,,Alberta,CA,53.1817,-114.32,ardac,726.5,False
AB723,Warden,,Alberta,CA,52.2592,-112.742,ardac,780.7,False
AB724,Wardlow,,Alberta,CA,50.9053,-111.546,ardac,829.4,False
AB725,Warner,,Alberta,CA,49.2828,-112.208,ardac,756.4,False
AB726,Warspite,,Alberta,CA,54.0911,-112.614,ardac,875.3,False
AB727,Warwick,,Alberta,CA,53.6272,-112.052,ardac,882.9,False
AB728,Waskatenau,,Alberta,CA,54.0939,-112.784,ardac,865.7,False
AB729,Water Valley,,Alberta,CA,51.5061,-114.611,ardac,631.8,False
AB730,Waterton Park,,Alberta,CA,49.0517,-113.914,ardac,628.6,False
AB731,Watino,,Alberta,CA,55.7126,-117.624,ardac,687.8,False
AB732,Wayne,,Alberta,CA,51.3815,-112.658,ardac,760.5,False
AB733,Webster,,Alberta,CA,55.4419,-118.688,ardac,614.3,False
AB734,Welling,,Alberta,CA,49.4811,-112.786,ardac,717.2,False
AB735,Wembley,,Alberta,CA,55.1556,-119.146,ardac,574.8,False
AB736,West Baptiste,,Alberta,CA,54.7622,-113.574,ardac,863.1,False
AB737,West Cove,,Alberta,CA,53.6983,-114.504,ardac,746.1,False
AB738,Westbrooke Crescents,,Alberta,CA,53.5926,-113.971,ardac,770.1,False
AB739,Westlake Estates,,Alberta,CA,53.5283,-114.079,ardac,760.3,False
AB740,Westlock,,Alberta,CA,54.1553,-113.857,ardac,809.4,False
AB741,Wetaskiwin,,Alberta,CA,52.9692,-113.377,ardac,771.0,False
AB742,Whispering Hills,,Alberta,CA,54.7584,-113.552,ardac,864.0,False
AB743,Whitburn,,Alberta,CA,55.8689,-119.202,ardac,607.5,False
AB744,White Sands,,Alberta,CA,52.4667,-112.817,ardac,783.7,False
AB745,Whitecourt,,Alberta,CA,54.1411,-115.684,ardac,712.0,False
AB746,Whitefish Lake,,Alberta,CA,55.9331,-115.369,ardac,828.2,False
AB747,Whitelaw,,Alberta,CA,56.1089,-118.076,ardac,681.8,False
AB748,Whitla,,Alberta,CA,49.8822,-111.057,ardac,848.5,False
AB749,Widewater,,Alberta,CA,55.3604,-115.037,ardac,818.6,False
AB750,Wildwood,,Alberta,CA,53.6105,-115.247,ardac,699.7,False
AB751,Willingdon,,Alberta,CA,53.8286,-112.118,ardac,889.3,False
AB752,Wimborne,,Alberta,CA,51.8664,-113.593,ardac,711.3,False
AB753,Winfield,,Alberta,CA,52.9653,-114.423,ardac,708.5,False
AB754,Winnifred,,Alberta,CA,49.9067,-111.21,ardac,837.8,False
AB755,Woking,,Alberta,CA,55.5925,-118.775,ardac,616.5,False
AB756,Woodbend Crescent,,Alberta,CA,53.4287,-113.731,ardac,774.4,False
AB757,Woodland,,Alberta,CA,56.4863,-116.058,ardac,812.1,False
AB758,Woodland Hills,,Alberta,CA,52.227,-113.831,ardac,709.4,False
AB759,Woodland Park,,Alberta,CA,53.4323,-113.795,ardac,770.9,False
AB760,Worsley,,Alberta,CA,56.5067,-119.134,ardac,649.8,False
AB761,Wrentham,,Alberta,CA,49.5144,-112.173,ardac,762.1,False
AB762,Yellowstone,,Alberta,CA,53.7296,-114.382,ardac,754.7,False
AB763,Youngstown,,Alberta,CA,51.5278,-111.2,ardac,863.6,False
AB764,Zama City,,Alberta,CA,59.1537,-118.687,ardac,762.5,False
